article_number;article_title;article_text
Art. 37;  Art. 37a1;"(Art. 33 und 34) 1 Das BAFU ist zuständig für die Erhebungen der Daten zum Wald. 2 Es erhebt in Zusammenarbeit mit der WSL: a.im Landesforstinventar die Grundlagendaten zu den Standorten, den Funktionen und zum Zustand des Waldes;b.die langfristigen Entwicklungsprozesse in den Naturwaldreservaten. 3 Die WSL erhebt im Rahmen ihres Grundauftrags in langfristigen Forschungsprogrammen die Belastung des Waldökosystems. 4 Das BAFU informiert die Behörden und die Öffentlichkeit über die Erhebungen. 1 Fassung gemäss Ziff. I der V vom 17. Aug. 2016, in Kraft seit 1. Jan. 2017 (AS 2016 3215)."
Art. 37;  Art. 37b Absatz und Verwertung von nachhaltig produziertem Holz;(Art. 34a) 1 Absatz und Verwertung von nachhaltig produziertem Holz werden ausschliesslich im vorwettbewerblichen und überbetrieblichen Bereich gefördert. 2 Unterstützt werden können insbesondere innovative Forschungs- und Entwicklungsprojekte, die im Sinne einer nachhaltigen Waldbewirtschaftung die Datengrundlagen, die Absatz- und Verwertungsmöglichkeiten oder die Ressourceneffizienz verbessern, sowie die Öffentlichkeitsarbeit. 3 Ergebnisse und Erkenntnisse, die im Zusammenhang mit unterstützten Tätigkeiten stehen, sind dem BAFU auf Verlangen zur Verfügung zu stellen.
Art. 37;  Art. 37c Verwendung von Holz bei Bauten und Anlagen des Bundes;(Art. 34b) 1 Bei der Konzeption, der Planung, der Errichtung sowie dem Betrieb von Bauten und Anlagen des Bundes ist dem Förderungsziel, Holz oder Holzerzeugnisse zu verwenden, Rechnung zu tragen. 2 Für die Beurteilung der Nachhaltigkeit von Holz und Holzerzeugnissen sind bestehende Richtlinien und Empfehlungen wie etwa diejenigen der Koordinationskonferenz der Bau- und Liegenschaftsorgane der öffentlichen Bauherren zu berücksichtigen.
Art. 38;  Art. 38 Allgemeine Voraussetzung der Bundeshilfe;"(Art. 35 Abs. 2) Finanzhilfen und Abgeltungen des Bundes werden nur gewährt, wenn: a.die Massnahmen der forstlichen Planung entsprechen;b.die Massnahmen notwendig und zweckmässig sind;c.die Massnahmen den technischen, wirtschaftlichen und ökologischen Anforderungen genügen;d.die übrigen Voraussetzungen des Bundesrechts erfüllt sind;e.die Koordination mit den öffentlichen Interessen aus anderen Sachbereichen sichergestellt ist;f.der weitere Unterhalt gesichert ist."
Art. 38;  Art. 38a1Anrechenbare Kosten;1 Für Abgeltungen nach den Artikeln 39 Absätze 1 und 2 und 40 Absatz 1 Buchstabe c sind nur Kosten anrechenbar, die tatsächlich entstanden sind und unmittelbar für die zweckmässige Erfüllung der beitragsberechtigten Aufgabe erforderlich sind. Dazu gehören die Kosten für die Projektierung, den Landerwerb und die Ausführung sowie die Vermarkungskosten. 2 Nicht anrechenbar sind insbesondere Gebühren und Steuern sowie Kosten, die auf Dritte, die massgebliche Nutzniesser oder Schadenverursacher sind, überwälzt werden können. 1 Eingefügt durch Ziff. I 5 V vom 28. Jan. 2015 über Anpassungen des Verordnungsrechts im Umweltbereich, insbesondere hinsichtlich der Programmvereinbarungen für die Programmperiode 2016-2019, in Kraft seit 1. Jan. 2016 (AS 2015 427).
Art. 39;  Art. 391Schutz vor Naturereignissen;"(Art. 36) 1 Abgeltungen an die Massnahmen und die Erstellung von Gefahrengrundlagen werden in der Regel global gewährt. Die Höhe der globalen Abgeltungen wird zwischen dem BAFU und dem betroffenen Kanton ausgehandelt und richtet sich nach: a.dem Gefahren- und Schadenpotenzial;b.dem Umfang und der Qualität der Massnahmen sowie von deren Planung. 2 Abgeltungen können einzeln gewährt werden, wenn die Massnahmen: a.einen kantonsübergreifenden Bezug aufweisen;b.Schutzgebiete oder Objekte nationaler Inventare berühren;c.wegen der möglichen Alternativen oder aus anderen Gründen in besonderem Mass eine komplexe oder spezielle fachliche Beurteilung erfordern; oderd.unvorhersehbar waren. 3 Der Beitrag an die Kosten der Massnahmen nach Absatz 2 beträgt zwischen 35 und 45 Prozent und richtet sich nach: a.dem Gefahren- und Schadenpotenzial;b.dem Grad der Umsetzung einer umfassenden Risikobetrachtung;c.dem Umfang und der Qualität der Massnahmen sowie von deren Planung. 4 Wird ein Kanton durch ausserordentliche Schutzmassnahmen, namentlich nach Unwetterschäden, erheblich belastet, so kann der Beitrag nach Absatz 3 ausnahmsweise auf höchstens 65 Prozent der Kosten der Massnahmen erhöht werden. 5 Keine Abgeltungen werden gewährt an: a.2Massnahmen zum Schutz von Bauten und Anlagen, die zum Zeitpunkt der Errichtung: 1.in bereits ausgeschiedenen Gefahrenzonen oder bekannten Gefahrengebieten erstellt wurden, und2.nicht zwingend an diesen Standort gebunden waren;b.Massnahmen zum Schutz touristischer Bauten und Anlagen wie Seilbahnen, Skilifte, Skipisten oder Wanderwege, die sich ausserhalb des Siedlungsgebietes befinden. 1.in bereits ausgeschiedenen Gefahrenzonen oder bekannten Gefahrengebieten erstellt wurden, und2.nicht zwingend an diesen Standort gebunden waren; 1 Fassung gemäss Ziff. I 3 der V vom 2. Febr. 2011 (Weiterentwicklung der Programmvereinbarungen im Umweltbereich), in Kraft seit 1. März 2011 (AS 2011 649).2 Fassung gemäss Ziff. I 5 V vom 28. Jan. 2015 über Anpassungen des Verordnungsrechts im Umweltbereich, insbesondere hinsichtlich der Programmvereinbarungen für die Programmperiode 2016-2019, in Kraft seit 1. Jan. 2016 (AS 2015 427)."
Art. 40;  Art. 40 Schutzwald;"(Art. 37) 1 Die Höhe der globalen Abgeltungen an Massnahmen, die für die Erfüllung der Funktion des Schutzwaldes notwendig sind, richtet sich nach: a.dem Gefahren- und Schadenpotenzial;b.der Anzahl Hektaren des zu pflegenden Schutzwaldes;c.dem Umfang und der Planung der für die Schutzwaldpflege erforderlichen Infrastruktur;d.der Qualität der Leistungserbringung. 2 Sie wird zwischen dem BAFU und dem betroffenen Kanton ausgehandelt. 3 Der durch Verfügung gewährte Beitrag an die Kosten von Projekten, die durch ausserordentliche Naturereignisse ausgelöst werden, beträgt höchstens 40 Prozent der Kosten und richtet sich nach Absatz 1 Buchstaben a, c und d.1 1 Eingefügt durch Ziff. I der V vom 17. Aug. 2016, in Kraft seit 1. Jan. 2017 (AS 2016 3215)."
Art. 40;  Art. 40a1Massnahmen gegen Waldschäden ausserhalb des Schutzwaldes;"(Art. 37a) 1 Die Höhe der globalen Abgeltungen an Massnahmen zur Verhütung und Behebung von Waldschäden ausserhalb des Schutzwaldes, richtet sich nach: a.der Gefährdung der Waldfunktionen;b.der Anzahl Hektaren, auf denen Massnahmen ergriffen werden;c.der Qualität der Leistungserbringung. 2 Sie wird zwischen dem BAFU und dem betroffenen Kanton ausgehandelt. 3 Abgeltungen können einzeln gewährt werden, wenn die Massnahmen unvorhersehbar waren und besonders aufwendig sind. Der Beitrag beträgt höchstens 40 Prozent der Kosten und richtet sich nach Absatz 1 Buchstaben a und c. 1 Eingefügt durch Ziff. I der V vom 17. Aug. 2016, in Kraft seit 1. Jan. 2017 (AS 2016 3215). Siehe auch die UeB dieser Änd. am Schluss des Textes."
Art. 40;  Art. 40b1Abfindung für Kosten;(Art. 37b) 1 Eine Abfindung kann in Härtefällen ausgerichtet werden, wenn Einzelne besonders schwer betroffen sind und ihnen daher nicht zugemutet werden kann, den Schaden selbst zu tragen. 2 Gesuche um Entschädigung sind nach Feststellung des Schadens, spätestens aber ein Jahr nach der Durchführung der Massnahmen bei der zuständigen kantonalen Stelle einzureichen und zu begründen. 3 Keine Abfindung wird für Ertragsausfälle oder immaterielle Schäden gewährt. 4 Der Bund vergütet den Kantonen im Rahmen der globalen Abgeltungen nach Artikel 40a zwischen 35 und 50 Prozent der durch die Abfindungen verursachten Auslagen. 1 Eingefügt durch Ziff. I der V vom 17. Aug. 2016, in Kraft seit 1. Jan. 2017 (AS 2016 3215).
Art. 41;  Art. 41 Biologische Vielfalt des Waldes;"(Art. 38 Abs. 1)1 1 Die Höhe der globalen Finanzhilfen an Massnahmen, die zur Erhaltung und Verbesserung der biologischen Vielfalt des Waldes beitragen, richtet sich nach: a.der Anzahl Hektaren der auszuscheidenden und zu pflegenden Waldreservate;b.2…c.der Anzahl Hektaren der zu pflegenden Lebensräume, insbesondere der Waldränder, die der Vernetzung dienen;d.dem Umfang und der Qualität der Massnahmen zur Förderung von Tier- und Pflanzenarten, die für die biologische Vielfalt prioritär zu erhalten sind;e.3der Anzahl Hektaren der ausserhalb von Waldreservaten auszuscheidenden Fläche mit hohen Anteilen an Alt- und Totholz oder mit genügend Bäumen, die für die biologische Vielfalt des Waldes besonders wertvolle Eigenschaften aufweisen (Biotopbäume);f.der Anzahl Hektaren der zu pflegenden Kulturformen der Waldbewirtschaftung wie Wytweiden, Mittel- und Niederwälder sowie Selven;g.der Qualität der Leistungserbringung. 2 Sie wird zwischen dem BAFU und dem betroffenen Kanton ausgehandelt. 3 Die Finanzhilfen dürfen nur gewährt werden, wenn der Schutz der ökologischen Flächen nach Absatz 1 Buchstaben a und c-f vertraglich oder auf andere geeignete Weise gesichert ist. 4 …4 1 Fassung gemäss Ziff. I der V vom 17. Aug. 2016, in Kraft seit 1. Jan. 2017 (AS 2016 3215).2 Aufgehoben durch Ziff. I der V vom 17. Aug. 2016, mit Wirkung seit 1. Jan. 2017 (AS 2016 3215).3 Fassung gemäss Ziff. I der V vom 17. Aug. 2016, in Kraft seit 1. Jan. 2017 (AS 2016 3215).4 Aufgehoben durch Ziff. I der V vom 17. Aug. 2016, mit Wirkung seit 1. Jan. 2017 (AS 2016 3215)."
Art. 42;  Art. 421;1 Aufgehoben durch Ziff. I der V vom 17. Aug. 2016, mit Wirkung seit 1. Jan. 2017 (AS 2016 3215).
Art. 43;  Art. 43 Waldbewirtschaftung1;"(Art. 38a) 1 Die Höhe der globalen Finanzhilfen an Massnahmen, welche die Wirtschaftlichkeit der Waldbewirtschaftung verbessern, richtet sich: a.2für Planungsgrundlagen der Kantone: nach der Grösse der kantonalen Waldfläche sowie der Waldfläche, die in die Planung oder in eine Wirkungsanalyse einbezogen wird;b.3für die Verbesserung der Bewirtschaftungsbedingungen der Betriebe der Waldwirtschaft: nach dem Umfang und der Qualität der vom Kanton geplanten und umgesetzten Optimierungsmassnahmen;c.für die Lagerung von Holz bei aussergewöhnlichem Holzanfall: nach der Holzmenge, die der Markt vorübergehend nicht aufnehmen kann;d.nach der Qualität der Leistungserbringung;e.4für die Förderung der Ausbildung von Waldarbeiterinnen und Waldarbeitern: nach der Anzahl besuchter Kurstage bei einem vom Bund anerkannten Kursanbieter;f.5für die praktische Ausbildung von Waldfachleuten der Hochschulstufe: nach der Anzahl absolvierter Ausbildungstage;g.6für die Jungwaldpflege: nach der Anzahl Hektaren des zu pflegenden Jungwaldes;h.7für die gezielte Anpassung von Waldbeständen an sich verändernde Klimabedingungen: nach der Anzahl Hektaren, auf denen Massnahmen ergriffen werden;i.8für die Gewinnung von forstlichem Vermehrungsgut: nach der Infrastruktur und Ausrüstung von Klenganstalten sowie der Anzahl der für die genetische Vielfalt wichtigen Baumarten in den Samenernteplantagen;j.9für die Anpassung oder die Wiederinstandstellung von Erschliessungsanlagen: nach der Anzahl Hektaren des erschlossenen Waldes. 2 Sie wird zwischen dem BAFU und dem betroffenen Kanton ausgehandelt. 3 Globale Finanzhilfen für die Verbesserung der Bewirtschaftungsbedingungen der Betriebe der Waldwirtschaft werden nur gewährt, wenn: a.eine Kooperation oder eine Zusammenlegung von Betrieben vorliegt, die auf Dauer ausgerichtet ist;b.eine wirtschaftlich bedeutende Holzmenge gemeinsam genutzt bzw. vermittelt wird; undc.eine kaufmännische Buchführung erfolgt. 4 Globale Finanzhilfen für die Jungwaldpflege sowie die gezielte Anpassung von Waldbeständen an sich verändernde Klimabedingungen werden nur gewährt, wenn die Massnahmen dem naturnahen Waldbau Rechnung tragen.10 5 Globale Finanzhilfen für die Gewinnung von forstlichem Vermehrungsgut werden nur gewährt, wenn ein vom Kanton genehmigtes Bauprojekt oder Betriebskonzept mit Kostenvoranschlag und Finanzierungsausweis vorliegt.11 1 Fassung gemäss Ziff. I der V vom 17. Aug. 2016, in Kraft seit 1. Jan. 2017 (AS 2016 3215).2 Fassung gemäss Ziff. I der V vom 17. Aug. 2016, in Kraft seit 1. Jan. 2017 (AS 2016 3215).3 Fassung gemäss Ziff. I 5 V vom 28. Jan. 2015 über Anpassungen des Verordnungsrechts im Umweltbereich, insbesondere hinsichtlich der Programmvereinbarungen für die Programmperiode 2016-2019, in Kraft seit 1. Jan. 2016 (AS 2015 427).4 Eingefügt durch Ziff. I der V vom 17. Aug. 2016, in Kraft seit 1. Jan. 2017 (AS 2016 3215).5 Eingefügt durch Ziff. I der V vom 17. Aug. 2016, in Kraft seit 1. Jan. 2017 (AS 2016 3215).6 Eingefügt durch Ziff. I der V vom 17. Aug. 2016, in Kraft seit 1. Jan. 2017 (AS 2016 3215).7 Eingefügt durch Ziff. I der V vom 17. Aug. 2016, in Kraft seit 1. Jan. 2017 (AS 2016 3215).8 Eingefügt durch Ziff. I der V vom 17. Aug. 2016, in Kraft seit 1. Jan. 2017 (AS 2016 3215).9 Eingefügt durch Ziff. I der V vom 17. Aug. 2016, in Kraft seit 1. Jan. 2017 (AS 2016 3215). Siehe auch die UeB dieser Änd. am Schluss des Textes.10 Eingefügt durch Ziff. I der V vom 17. Aug. 2016, in Kraft seit 1. Jan. 2017 (AS 2016 3215).11 Eingefügt durch Ziff. I der V vom 17. Aug. 2016, in Kraft seit 1. Jan. 2017 (AS 2016 3215)."
Art. 44;  Art. 44 Förderung der Ausbildung;(Art. 39) 1 …1 2 Als Ausgleich für die berufsspezifischen Kosten der ortsgebundenen praktischen Ausbildung des Forstpersonals gewährt der Bund Finanzhilfen im Einzelfall in Form einer Pauschale von 10 Prozent der Ausbildungskosten der Försterschulen und der Kurse. 3 An die Schaffung von Lehrmitteln für das Forstpersonal gewährt der Bund Finanzhilfen im Einzelfall bis zu 50 Prozent der anerkannten Kosten. 4 …2 1 Aufgehoben durch Ziff. I der V vom 17. Aug. 2016, mit Wirkung seit 1. Jan. 2017 (AS 2016 3215).2 Aufgehoben durch Ziff. I der V vom 17. Aug. 2016, mit Wirkung seit 1. Jan. 2017 (AS 2016 3215).
Art. 45;  Art. 45 Forschung und Entwicklung;(Art. 31) 1 Der Bund kann an Forschungs- und Entwicklungsprojekte, die er nicht selbst in Auftrag gibt, Finanzhilfen im Einzelfall im Umfang von höchstens 50 Prozent der Projektkosten gewähren. 2 Er kann an Einrichtungen zur Förderung und Koordination der Forschung und Entwicklung Finanzhilfen im Einzelfall bis zum Umfang der von Dritten aufgebrachten Mittel gewähren, sofern ihm ein angemessenes Mitspracherecht in diesen Einrichtungen eingeräumt wird.
Art. 46;  Art. 46 Gesuch;"1 Der Kanton reicht das Gesuch um globale Abgeltungen oder Finanzhilfen beim BAFU ein. 2 Das Gesuch enthält Angaben über: a.die zu erreichenden Programmziele;b.die zur Zielerreichung voraussichtlich notwendigen Massnahmen und deren Durchführung;c.die Wirksamkeit der Massnahmen. 3 Bei Massnahmen mit kantonsübergreifender Wirkung stellen die Kantone die Koordination der Gesuche mit den betroffenen Kantonen sicher."
Art. 47;  Art. 47 Programmvereinbarung;"1 Das BAFU schliesst die Programmvereinbarung mit der zuständigen kantonalen Behörde ab. 2 Gegenstand der Programmvereinbarung sind insbesondere: a.die gemeinsam zu erreichenden strategischen Programmziele;b.die Leistung des Kantons;c.die Beitragsleistung des Bundes;d.das Controlling. 3 Die Dauer der Programmvereinbarung beträgt höchstens vier Jahre. 4 Das BAFU erlässt Richtlinien über das Vorgehen bei Programmvereinbarungen sowie über die Angaben und Unterlagen zu den Gegenständen der Programmvereinbarung."
Art. 48;  Art. 48 Auszahlung;Globale Abgeltungen oder Finanzhilfen werden in Tranchen ausbezahlt.
Art. 49;  Art. 49 Berichterstattung und Kontrolle;"1 Der Kanton erstattet dem BAFU jährlich Bericht über die Verwendung der globalen Beiträge. 2 Das BAFU kontrolliert stichprobenweise: a.die Ausführung einzelner Massnahmen gemäss den Programmzielen;b.die Verwendung der ausgerichteten Beiträge."
Art. 50;  Art. 50 Mangelhafte Erfüllung und Zweckentfremdung;"1 Das BAFU hält die Tranchenzahlungen während der Programmdauer ganz oder teilweise zurück, wenn der Kanton: a.seiner Berichterstattungspflicht (Art. 49 Abs. 1) nicht nachkommt;b.eine erhebliche Störung seiner Leistung schuldhaft verursacht. 2 Stellt sich nach der Programmdauer heraus, dass die Leistung mangelhaft ist, so verlangt das BAFU vom Kanton Nachbesserung; es setzt ihm dafür eine angemessene Frist. 3 Werden Anlagen oder Einrichtungen, an die Finanzhilfen oder Abgeltungen geleistet wurden, ihrem Zweck entfremdet, so kann das BAFU vom Kanton verlangen, dass er innerhalb einer angemessenen Frist die Unterlassung oder Rückgängigmachung der Zweckentfremdung erwirkt. 4 Werden die Mängel nicht behoben oder wird die Zweckentfremdung nicht unterlassen oder nicht rückgängig gemacht, so richtet sich die Rückforderung nach den Artikeln 28 und 29 des Subventionsgesetzes vom 5. Oktober 19901 (SuG). 1 SR 616.1"
Art. 51;  Art. 51 Gesuche;1 Gesuche um Abgeltungen oder Finanzhilfen im Einzelfall ohne Kantonsbeteiligung sind dem BAFU, alle andern Gesuche dem Kanton einzureichen. 2 Der Kanton prüft die bei ihm eingereichten Gesuche und leitet sie mit einem begründeten Antrag, den bereits vorliegenden kantonalen Bewilligungen und dem kantonalen Beitragsbeschluss an das BAFU weiter. 3 Das BAFU erlässt Richtlinien über die Angaben und Unterlagen zum Gesuch.
Art. 52;  Art. 52 Gewährung und Auszahlung der Beiträge;1 Das BAFU legt die Höhe der Abgeltung oder der Finanzhilfe mittels Verfügung fest oder schliesst dazu mit dem Beitragsempfänger einen Vertrag ab. 2 Es richtet die Beiträge nach Fortschritt der Massnahmen aus.
Art. 53;  Art. 53 Mangelhafte Erfüllung und Zweckentfremdung;1 Erfüllt der Empfänger von zugesicherten Abgeltungen oder Finanzhilfen die Massnahmen trotz Mahnung nicht oder mangelhaft, so werden die Abgeltungen oder Finanzhilfen nicht ausbezahlt oder gekürzt. 2 Sind Abgeltungen oder Finanzhilfen ausbezahlt worden und erfüllt der Empfänger trotz Mahnung die Massnahmen nicht oder mangelhaft, so richtet sich die Rückforderung nach Artikel 28 SuG1. 3 Werden Anlagen oder Einrichtungen, an die Abgeltungen oder Finanzhilfen geleistet wurden, ihrem Zweck entfremdet, so kann das BAFU vom Kanton verlangen, dass er innerhalb einer angemessenen Frist die Unterlassung oder Rückgängigmachung der Zweckentfremdung erwirkt. 4 Wird die Zweckentfremdung nicht unterlassen oder nicht rückgängig gemacht, so richtet sich die Rückforderung nach Artikel 29 SuG. 1 SR 616.1
Art. 54;  Art. 54 Berichterstattung und Kontrolle;Für die Berichterstattung und die Kontrolle gilt Artikel 49 sinngemäss.
Art. 55-59;  Art. 55-59;Aufgehoben
Art. 60;  Art. 60 Voraussetzungen;"1 Investitionskredite werden gewährt, wenn: a.die Investition für den Schutz vor Naturereignissen oder für die Pflege und Nutzung des Waldes notwendig und geeignet ist; undb.es die finanzielle Lage der Gesuchstellerin oder des Gesuchstellers erfordert. 2 Die entstehende Gesamtbelastung muss für die Gesuchstellerin oder den Gesuchsteller tragbar sein. 3 Die Gesuchstellerin oder der Gesuchsteller hat die eigenen finanziellen Möglichkeiten auszuschöpfen und von Dritten erhältliche Beiträge geltend zu machen. 4 Investitionskredite dürfen nicht mit Krediten nach dem Bundesgesetz vom 23. März 19621 über Investitionskredite und Betriebshilfen in der Landwirtschaft oder nach dem Bundesgesetz vom 28. Juni 19742 über Investitionshilfe für Berggebiete kumuliert werden. 5 Für ihre eigenen Investitionen erhalten die Kantone keine Kredite. 6 …3 1 [AS 1962 1273, 1972 2699, 1977 2249 Ziff. I 961, 1991 362 Ziff. II 52 857 Anhang Ziff. 27, 1992 288 Anhang Ziff. 47 2104. AS 1998 3033 Anhang Bst. f]2 [AS 1975 392, 1980 1798, 1985 387, 1991 857 Anhang Ziff. 24, 1992 288 Anhang Ziff. 43. AS 1997 2995 Art. 25]. Siehe heute: das BG vom 6. Okt. 2006 über Regionalpolitik (SR 901.0).3 Aufgehoben durch Ziff. I 21 der V vom 7. Nov. 2007 über die Neugestaltung des Finanzausgleichs und der Aufgabenteilung zwischen Bund und Kantonen, mit Wirkung seit 1. Jan. 2008 (AS 2007 5823)."
Art. 61;  Art. 61 Bundeskredite;1 Das BAFU gewährt dem Kanton für die Ausrichtung von Investitionskrediten globale Darlehen. Diese sind unverzinslich und auf 20 Jahre befristet. 2 Der Kanton meldet dem BAFU jährlich seinen voraussichtlichen Darlehensbedarf für das kommende Jahr. 3 Die Aufteilung der verfügbaren Mittel richtet sich nach dem Bedarf.1 1 Fassung gemäss Ziff. I 21 der V vom 7. Nov. 2007 über die Neugestaltung des Finanzausgleichs und der Aufgabenteilung zwischen Bund und Kantonen, in Kraft seit 1. Jan. 2008 (AS 2007 5823).
Art. 62;  Art. 62 Gesuche;"(Art. 40 Abs. 3) 1 Gesuche um Investitionskredite sind dem Kanton einzureichen. 2 Dem Gesuch sind beizulegen: a.die allgemeine Betriebsplanung;b.die Betriebsrechnung;c.die Darstellung der finanziellen Lage der Gesuchstellerin oder des Gesuchstellers. 3 Unternehmen, die Wälder gewerbsmässig als Auftragnehmer pflegen oder nutzen, haben ihrem Gesuch die Bilanz und die Erfolgsrechnung der letzten zwei Jahre beizulegen."
Art. 63;  Art. 63 Höhe und Verzinsung;"(Art. 40 Abs. 1) 1 Investitionskredite werden gewährt: a.als Baukredite bis zu 80 Prozent der Baukosten;b.1zur Finanzierung der Restkosten von Massnahmen gemäss den Artikeln 39, 40 und 43;c.zur Anschaffung forstlicher Fahrzeuge, Maschinen und Geräte bis zu 80 Prozent der Kosten;d.zur Erstellung forstbetrieblicher Anlagen bis zu 80 Prozent der Kosten. 2 Investitionskredite sind in der Regel unverzinslich. Lässt es die Gesamtbelastung der Gesuchstellerin oder des Gesuchstellers jedoch zu, wird ein angemessener Zins verlangt. 3 Unter 10 000 Franken werden keine Darlehen gewährt. 1 Fassung gemäss Ziff. I 21 der V vom 7. Nov. 2007 über die Neugestaltung des Finanzausgleichs und der Aufgabenteilung zwischen Bund und Kantonen, in Kraft seit 1. Jan. 2008 (AS 2007 5823)."
Art. 64;  Art. 64 Dauer, Rückzahlung, Rückforderung;"(Art. 40) 1 Investitionskredite werden für eine Dauer von bis zu 20 Jahren gewährt. 2 Die Rückzahlungsraten sind nach der Art der Massnahme und nach den wirtschaftlichen Möglichkeiten der Kreditnehmerin oder des Kreditnehmers festzulegen. 3 Die Rückzahlung beginnt: a.für Investitionen nach Artikel 63 Absatz 1 Buchstaben a und b ein Jahr nach Beendigung des Projekts, spätestens jedoch fünf Jahre nach Auszahlung der ersten Kreditrate;b.für die übrigen Investitionen in dem auf die Auszahlung folgenden Kalenderjahr. 4 Die Kreditnehmerin oder der Kreditnehmer kann den Kredit ohne Kündigung jederzeit ganz oder teilweise zurückzahlen. 5 …1 6 Zur Rückzahlung fällige Kredite oder Rückzahlungsraten, die ausstehen, sind zu 5 Prozent zu verzinsen. 1 Aufgehoben durch Ziff. I 21 der V vom 7. Nov. 2007 über die Neugestaltung des Finanzausgleichs und der Aufgabenteilung zwischen Bund und Kantonen, mit Wirkung seit 1. Jan. 2008 (AS 2007 5823)."
Art. 65;  Art. 65 Vollzug durch den Bund;"(Art. 49) 1 Das UVEK wird zur selbständigen Erledigung der Geschäfte aus dem Vollzug des WaG ermächtigt. 2 Wenden Bundesbehörden andere Bundesgesetze oder völkerrechtliche Vereinbarungen oder Beschlüsse an, die Gegenstände dieser Verordnung betreffen, so vollziehen sie dabei auch diese Verordnung. Für die Mitwirkung des BAFU und der Kantone gilt Artikel 49 Absatz 2 WaG; gesetzliche Geheimhaltungspflichten bleiben vorbehalten.1 1 Eingefügt durch Ziff. II 17 der V vom 2. Febr. 2000 zum BG über die Koordination und Vereinfachung von Entscheidverfahren, in Kraft seit 1. März 2000 (AS 2000 703)."
Art. 66;  Art. 66 Vollzug durch die Kantone;(Art. 50) 1 Die Kantone erlassen die Ausführungsbestimmungen zum WaG und zu dieser Verordnung innert fünf Jahren nach Inkrafttreten des Gesetzes. 2 Sie teilen dem BAFU Verfügungen und Entscheide über Rodungen mit.1 1 Eingefügt durch Ziff. II 17 der V vom 2. Febr. 2000 zum BG über die Koordination und Vereinfachung von Entscheidverfahren, in Kraft seit 1. März 2000 (AS 2000 703).
Art. 66;  Art. 66a1Geoinformation;Das BAFU gibt die minimalen Geodatenmodelle und Darstellungsmodelle für Geobasisdaten nach dieser Verordnung vor, für die es im Anhang 1 der Geoinformationsverordnung vom 21. Mai 20082 als Fachstelle des Bundes bezeichnet ist. 1 Eingefügt durch Anhang 2 Ziff. 13 der V vom 21. Mai 2008 über Geoinformation, in Kraft seit 1. Juli 2008 (AS 2008 2809).2 SR 510.620
Art. 67;  Art. 67 Aufhebung bisherigen Rechts;"Es werden aufgehoben: a.die Verordnung vom 1. Oktober 19651 betreffend die eidgenössische Oberaufsicht über die Forstpolizei;b.die Verordnung vom 23. Mai 19732 über die Wählbarkeit höherer Forstbeamter;c.die Verordnung vom 28. November 19883 über ausserordentliche Massnahmen zur Walderhaltung;d.die Artikel 2-5 der Verordnung vom 16. Oktober 19564 über den forstlichen Pflanzenschutz;e.den Bundesratsbeschluss vom 16. Oktober 19565 betreffend Herkunft und Verwendung von forstlichem Saatgut und Forstpflanzen;f.die Verordnung vom 22. Juni 19706 über Investitionskredite für die Forstwirtschaft im Berggebiet. 1 [AS 1965 861, 1971 1192, 1977 2273 Ziff. I 18.1, 1985 670 Ziff. I 3 685 Ziff. I 6 2022]2 [AS 1973 964, 1987 608 Art. 16 Abs. 1 Bst. e]3 [AS 1988 2057, 1990 874]4 [AS 1956 1220, 1959 1626, 1977 2325 Ziff. I 19, 1986 1254 Art. 70 Ziff. 3, 1987 2529, 1989 1124 Art. 2 Ziff. 2, 1992 1749 Ziff. II 4. AS 1993 104 Art. 42 Bst. a]5 [AS 1956 1227, 1959 1628, 1975 402 Ziff. I 15, 1987 2531]6 [AS 1970 765, 1978 1819]"
Art. 68;  Art. 68 Änderung bisherigen Rechts;…1 1 Die Änd. können unter AS 1992 2538 konsultiert werden.
Art. 69;  Art. 69;1 Diese Verordnung tritt mit Ausnahme der Artikel 60-64 und 67 Buchstabe f am 1. Januar 1993 in Kraft. 2 Die Artikel 60-64 und 67 Buchstabe f treten am 1. Januar 1994 in Kraft.
